,count,min,max,mean,Cat_0,Cat_1,Cat_2,Cat_3,Cat_4,LastPurchase,FirstPurchase
951,4,323.61999999999995,1510.489999999999,770.9124999999997,27.349731649181997,22.81354887876382,13.537204287127274,14.687140239651066,21.6123749452759,53,287
952,5,112.5,812.1600000000001,435.89400000000006,21.969561407131085,32.420726139841335,7.556883095431459,28.94281637278787,9.110012984808233,31,217
953,9,397.55,633.0699999999999,512.5155555555556,18.284539873044505,27.30974019216761,7.033716049810954,26.219258385653337,21.152745499323597,22,238
954,3,108.95,159.20000000000002,129.86666666666667,3.2725872689938393,29.912731006160172,6.765913757700205,30.89065708418891,29.158110882956876,49,239
955,1,540.45,540.45,540.45,45.61013969839948,25.922842076047743,6.661115736885928,12.61911370154501,9.186788787121841,288,288
956,4,340.65000000000003,384.2,356.2,48.07762492981471,13.945816956765864,18.97389107243122,15.654828747894445,3.3478382930937673,63,231
957,1,117.23999999999998,117.23999999999998,117.23999999999998,74.20675537359264,0.0,25.793244626407375,0.0,0.0,16,16
958,11,97.8,414.82,227.36545454545458,44.54582530327626,17.013858345794915,11.01150730501955,22.11097872068196,5.317830325227306,17,297
959,12,177.60000000000005,2149.9399999999996,796.1816666666665,40.83532024726351,17.067712770745374,10.894289201166403,18.3674580131419,12.835219767682835,1,241
960,4,102.55,933.9100000000001,421.55000000000007,32.79207685921005,18.91590558652592,12.584509548096309,22.909500652354403,12.798007353813306,148,183
961,4,17.9,344.25,135.125,24.976873265494913,41.64662349676227,1.8593894542090654,13.506012950971321,18.01110083256244,19,213
962,2,107.65,399.1500000000001,253.40000000000003,30.81097079715864,24.50670876085241,1.3022888713496448,22.296764009471186,21.08326756116811,119,130
963,1,243.56000000000003,243.56000000000003,243.56000000000003,47.052061093775656,7.267203153227133,12.465101001806534,28.083429134504843,5.132205616685826,1,1
964,1,349.54999999999995,349.54999999999995,349.54999999999995,18.744099556572742,24.494349878415107,2.8493777714203983,12.144185381204409,41.767987412387356,134,134
965,2,229.56000000000003,366.11000000000007,297.83500000000004,46.18328940520758,15.04356438967885,3.4247150267765702,20.81018013329528,14.538251045041713,49,148
966,1,416.90000000000015,416.90000000000015,416.90000000000015,7.19597025665627,39.93763492444231,0.0,42.58815063564403,10.278244183257373,22,22
967,2,190.35,310.76000000000005,250.555,30.232882999740575,21.588074474666243,8.95611741932909,39.22292510626409,0.0,37,288
968,1,54.519999999999996,54.519999999999996,54.519999999999996,0.0,0.0,100.0,0.0,0.0,176,176
969,1,821.1,821.1,821.1,3.1055900621118013,14.578005115089516,4.968944099378882,18.389964681524777,58.957496041895006,227,227
970,1,150.95,150.95,150.95,49.68532626697582,11.7257369990063,11.924478304074198,26.664458429943693,0.0,240,240
971,2,382.46000000000004,554.8400000000001,468.6500000000001,20.051210924997328,21.72516803584765,9.866638216152777,32.55627867278352,15.800704150218714,73,94
972,1,155.93,155.93,155.93,20.778554479574165,9.812095170910023,15.314564227538,43.1924581543,10.902327967677804,255,255
973,1,298.50000000000006,298.50000000000006,298.50000000000006,40.40201005025125,42.61306532663316,3.4170854271356776,13.567839195979897,0.0,204,204
974,3,8.5,374.87000000000006,246.98333333333335,34.38288683446926,29.4864700722046,15.866117821715363,7.713071057426276,12.551454214184494,113,192
975,5,214.40000000000003,1561.0900000000004,573.4400000000002,32.51464843749999,17.85016741071429,13.889508928571429,20.106724330357135,15.638950892857139,2,248
976,1,201.11999999999995,201.11999999999995,201.11999999999995,42.36276849642005,8.800715990453465,48.836515513126514,0.0,0.0,224,224
977,4,335.11000000000007,907.9400000000002,576.1750000000001,35.78730420445177,21.235735670586195,17.446522323946713,19.642469735757363,5.88796806525795,9,206
978,8,217.6,516.12,304.70375,39.8050565508301,13.12750499460542,26.697242813716603,11.554255567908173,8.815940072939698,74,238
979,1,65.38000000000001,65.38000000000001,65.38000000000001,0.0,50.47415111654941,19.0884062404405,0.0,30.437442643010087,121,121
980,1,198.20000000000002,198.20000000000002,198.20000000000002,58.12310797174571,33.29969727547932,0.0,8.577194752774973,0.0,183,183
981,1,195.14999999999998,195.14999999999998,195.14999999999998,35.43428132205995,0.0,64.56571867794005,0.0,0.0,51,51
982,1,172.24999999999997,172.24999999999997,172.24999999999997,64.47024673439768,27.6923076923077,0.0,0.0,7.837445573294631,281,281
983,1,644.2800000000001,644.2800000000001,644.2800000000001,36.16284845098405,23.699323275594463,13.425839697026134,16.6620103060781,10.049978270317252,2,2
984,4,49.50000000000001,331.27000000000004,154.16250000000002,52.858185356360984,9.768912673315494,16.11286791534906,16.103137922646557,5.1568961323279,22,64
985,1,348.99,348.99,348.99,22.865984698701965,28.22430442133012,13.67947505659188,27.350353878334623,7.879881945041404,4,4
986,2,104.20000000000002,121.25000000000001,112.72500000000002,39.077400754047446,23.552894211576852,4.524284763805721,6.586826347305388,26.258593923264574,36,63
987,2,412.85,429.80000000000007,421.32500000000005,70.8241856049368,13.564350560731029,0.0,1.762297513795763,13.849166320536401,99,256
988,1,209.99999999999994,209.99999999999994,209.99999999999994,68.85714285714288,6.000000000000001,25.14285714285715,0.0,0.0,66,66
989,2,378.21000000000004,859.3200000000005,618.7650000000003,22.646723715788696,32.53496884924001,15.946280090179627,6.824076992072915,22.04795035271871,25,210
990,1,307.4,307.4,307.4,9.011060507482108,25.666883539362402,0.0,34.15744957709825,31.164606376057257,224,224
991,2,300.99,307.80000000000007,304.39500000000004,16.360321293056714,22.31311289607254,0.0,45.01552259399793,16.31104321687281,39,78
992,1,922.0999999999998,922.0999999999998,922.0999999999998,35.67942739399199,20.691898926363745,4.8801648411235234,22.031233054983197,16.717275783537577,193,193
993,1,361.28,361.28,361.28,45.305580159433134,15.860274579273698,20.45504871567759,18.379096545615592,0.0,109,109
994,1,158.85,158.85,158.85,43.814919735599624,19.26345609065156,27.573182247403217,9.34844192634561,0.0,99,99
995,2,184.5,205.71,195.10500000000002,38.210194510648115,13.60805719996925,44.337664334589064,3.844083954793572,0.0,38,241
996,2,172.44,218.62000000000006,195.53000000000003,19.00987060809083,16.877205543906307,20.590190763565694,18.34756814811026,25.175164936326905,46,74
997,4,712.3000000000001,1095.1200000000001,964.825,25.828518125048582,18.943849920970123,3.4327468711942575,19.42113854844143,32.37374653434561,19,302
998,3,75.6,276.12,187.19000000000003,8.01324857097067,46.770660825898815,16.421817404775897,28.794273198354613,0.0,9,197
999,1,101.99999999999999,101.99999999999999,101.99999999999999,0.0,0.0,0.0,68.82352941176471,31.1764705882353,290,290
1000,2,371.36,537.9,454.63,33.14123573015419,17.882673822668988,31.885269339902788,9.832171216153796,7.2586498911202515,7,24
1001,2,144.35,179.31000000000003,161.83,66.14966322684297,0.0,9.380213804609774,4.63449298646728,19.83562998207996,3,176
1002,3,158.4,303.49,224.8166666666667,39.19934761657647,23.040996367410486,11.701386314775002,14.767588405367334,11.29068129587071,106,224
1003,2,1208.31,2042.7599999999998,1625.5349999999999,22.85401421685784,21.619036194237594,10.141891746409643,23.841381452875517,21.543676389619417,147,168
1004,5,354.36,750.0,520.8720000000001,95.99287348907217,0.9676081647698475,0.6819333732663687,1.5205271160669032,0.8370578568247093,45,282
1005,1,193.86,193.86,193.86,17.486846177653977,15.165583410708757,0.0,44.18652635922831,23.161044052408954,0,0
1006,2,117.86,205.10000000000005,161.48000000000002,35.90227891999009,27.9291553133515,10.112707456031703,16.023656180331926,10.032202130294772,84,235
1007,3,118.02000000000002,385.7499999999999,225.35666666666665,26.04759862144453,11.06985962991998,19.839661573505705,11.078734450574647,31.964145724555156,68,201
1008,3,122.7,256.59999999999997,198.01333333333332,18.231095549121275,20.320180459228336,18.244562655713423,24.81314389603394,18.391017439903038,9,292
1009,1,128.10000000000002,128.10000000000002,128.10000000000002,30.913348946135827,13.817330210772836,0.0,0.0,55.26932084309132,1,1
1010,1,117.59999999999998,117.59999999999998,117.59999999999998,44.132653061224495,23.724489795918373,0.0,0.0,32.142857142857146,175,175
1011,4,115.67999999999999,215.41000000000003,166.13500000000002,35.05883769223823,13.24224275438649,7.367502332440483,28.621301953230798,15.710115267703975,238,297
1012,1,80.7,80.7,80.7,55.762081784386616,0.0,0.0,0.0,44.237918215613384,75,75
1013,11,64.06,681.5299999999995,352.7890909090909,36.13413113165734,35.236350330354476,6.709391137635672,15.925044064442318,5.995083335910204,37,295
1014,6,306.46,373.65999999999997,327.5166666666667,30.542974912218206,27.581293572846167,18.945600732787135,19.39087069360338,3.5392600885451118,36,215
1015,2,44.35,145.90000000000003,95.12500000000001,0.0,37.79237844940867,23.311432325886987,24.494086727989483,14.402102496714846,0,131
1016,1,264.7,264.7,264.7,6.57347941065357,37.40083112958066,3.9667548167737063,22.610502455610128,29.448432187381947,217,217
1017,4,151.76000000000002,667.8599999999993,365.84249999999986,24.02673281535088,23.196457491953517,17.375646623888702,26.67473024593918,8.726432822867768,58,206
1018,1,357.9800000000001,357.9800000000001,357.9800000000001,16.76071288898821,23.64936588636236,5.22934242136432,23.269456394211964,31.09112240907313,136,136
1019,1,869.8700000000001,869.8700000000001,869.8700000000001,22.76202191132008,46.92195385517376,18.515410348672788,10.363617552048005,1.4369963327853585,3,3
1020,3,326.34000000000003,472.65,409.1966666666667,24.776187489308317,41.084564064549234,18.926514552904468,10.679461383686734,4.533272509551234,93,295
1021,9,7.800000000000002,382.48,229.28222222222223,44.52058113726897,18.58747589094469,14.995105498318424,6.954069220853485,14.94276825261444,18,296
1022,3,102.1,154.79999999999998,128.95000000000002,15.509887553315238,73.60734134677523,10.882771099909522,0.0,0.0,56,296
1023,8,247.8,1018.2200000000001,470.19500000000005,31.120067206159142,46.40734163485363,4.517274747711056,16.559618881527875,1.3956975297482959,1,194
1024,4,567.42,1261.81,796.3275,36.38389984020394,19.620696258762884,21.553318201368153,10.807425336937378,11.634660362727647,2,184
1025,1,896.67,896.67,896.67,47.25930386875885,5.118940078289673,38.1143564522065,6.8531343749651485,2.65426522577983,169,169
1026,1,311.3,311.3,311.3,22.775457757789912,28.043687761002246,11.371667202055894,10.102794731769997,27.70639254738195,143,143
1027,2,126.35,210.84999999999997,168.59999999999997,43.683274021352325,12.23013048635825,27.568208778173197,16.518386714116257,0.0,5,73
1028,7,219.0,535.59,376.0442857142857,28.425983261849858,12.59350152527628,0.6838100375715627,26.320988029525395,31.975717145776905,19,260
1029,3,130.98999999999998,361.07,260.21,16.616066510382645,31.515570756952734,7.839821682487223,34.35686560854695,9.671675441630482,7,78
1030,3,153.20000000000002,408.25000000000017,287.2333333333334,64.69769061158173,13.339909481257974,11.280027851920622,2.611117558314958,8.07125449692468,45,175
1031,9,301.48,358.7,318.7744444444445,26.223697006242652,28.55205875279281,15.452235471266688,17.274492239375103,12.497516530322725,25,291
1032,1,635.6600000000001,635.6600000000001,635.6600000000001,0.0,13.922537205424284,61.20567599030928,24.871786804266428,0.0,141,141
1033,2,301.24,1007.9,654.5699999999999,11.415127488274745,55.089600806636426,3.177658615579694,13.978642467574135,16.33897062193501,162,303
1034,2,224.79000000000002,304.93999999999994,264.865,18.91340871764861,12.176014195911124,41.066203537651255,16.234685594548164,11.60968795424084,64,86
1035,6,241.0,900.0199999999999,628.2483333333333,55.713637653900136,19.002570639529488,6.783941594220969,6.223653597701545,12.27619651464787,8,218
1036,4,144.3,365.1,244.42000000000002,47.561574339252104,0.0,41.69871532607806,10.73971033466983,0.0,5,145
1037,3,300.1,357.65,320.73,89.37839719805861,1.8395535185358407,1.3718704206029992,3.6998929525353623,3.7102859102672032,45,242
1038,2,314.7000000000001,380.90999999999997,347.80500000000006,24.323974640962604,29.671798852805452,8.591020830637856,24.129900375210244,13.283305300383832,128,135
1039,1,328.8,328.8,328.8,45.43795620437955,7.177615571776156,4.13625304136253,23.357664233576646,19.89051094890511,207,207
1040,3,118.5,199.21999999999994,157.67333333333332,27.20815187518498,23.939791129339145,36.29444843769819,12.557608557777685,0.0,40,205
1041,1,505.18000000000006,505.18000000000006,505.18000000000006,21.746704145057205,4.940813175501801,73.31248267944098,0.0,0.0,7,7
1042,4,703.74,1477.5599999999997,1072.8025,37.16038133766466,12.678941370848781,14.320436427021749,17.15483511643569,18.68540574802911,91,287
1043,2,384.29,403.49,393.89,74.00797176876793,10.58671202620021,2.5590901012973166,12.846226103734546,0.0,28,68
1044,1,331.14,331.14,331.14,63.37198767892735,13.661895270882404,3.0802681645225585,9.618288337259166,10.267560548408529,18,18
1045,3,130.20000000000002,302.80000000000007,210.63333333333335,22.97831935432821,35.749327425225516,0.0,20.034815635385343,21.237537585060924,85,186
1046,1,440.0,440.0,440.0,28.363636363636367,29.87727272727273,34.75909090909091,7.000000000000001,0.0,155,155
1047,1,273.14000000000004,273.14000000000004,273.14000000000004,27.560957750604082,25.04210295086769,11.11517902906934,28.99611920626784,7.2856410631910355,180,180
1048,2,65.25,262.45,163.85,23.66493744278303,34.7268843454379,6.225205981080256,30.34787915776625,5.03509307293256,51,54
1049,1,165.20000000000005,165.20000000000005,165.20000000000005,61.74334140435833,10.714285714285715,0.0,27.54237288135593,0.0,74,74
1050,7,5.95,670.55,259.5442857142857,58.45080112945218,10.25533765225863,14.115400069352328,6.957249244555018,10.221211904381857,19,296
1051,13,99.62999999999998,1714.2500000000005,773.0115384615385,45.940800963265545,2.501604613325505,1.347775682520412,22.382092017732834,27.82772672315568,4,302
1052,7,278.38,315.56000000000006,303.23,32.026608750547666,16.499498259218605,16.82739646001856,25.669341047107096,8.97715548310806,17,296
1053,2,18.740000000000002,315.37,167.055,44.3865792703002,18.948849181407326,31.800903893927146,2.484211786537368,2.3794558678279607,87,87
1054,3,136.68,398.97999999999996,279.08666666666664,64.02790053268996,22.143659078422477,3.640446217423501,3.774215894704154,6.413778276759907,37,227
1055,1,626.6499999999999,626.6499999999999,626.6499999999999,18.906885821431427,27.575201468124167,11.31732226920929,15.247745950690184,26.952844490544976,214,214
1056,2,35.40000000000001,111.80000000000003,73.60000000000002,8.186141304347824,29.78940217391304,0.0,46.535326086956516,15.489130434782606,106,294
1057,3,370.09999999999997,716.32,520.1266666666667,45.72732283161793,33.79689562798806,8.235173483382251,12.240608057011752,0.0,8,137
1058,10,39.84,506.68000000000006,273.446,32.02167886895402,28.751197677055067,9.332738456587405,7.456682489412901,22.43770250799061,24,261
1059,1,141.41,141.41,141.41,32.67095679230606,30.01909341630719,15.635386464889327,21.67456332649742,0.0,196,196
1060,3,169.79,195.47999999999996,178.57000000000002,37.49976666479998,24.0484590543391,9.247540646991844,9.062739168580016,20.141494465289057,33,239
1061,4,242.55,682.8,414.9375,14.613646633529145,42.367826479891555,0.0,0.0,43.01852688657931,39,303
1062,1,151.58999999999997,151.58999999999997,151.58999999999997,0.0,0.0,95.05244409261825,4.947555907381754,0.0,214,214
1063,3,286.92,339.70000000000005,316.05333333333334,5.030796490043874,19.806783665204183,1.4681066486668912,20.718022274721566,52.97629092136348,3,302
1064,1,386.32999999999987,386.32999999999987,386.32999999999987,29.67670126575726,21.45316180467477,20.06056997903348,22.64903062148941,6.16053632904512,235,235
1065,3,226.93,1989.7299999999998,1078.93,51.43274664096219,12.335369301066802,15.617324571566273,11.171561948720802,9.44299753768394,88,247
1066,1,485.9800000000001,485.9800000000001,485.9800000000001,28.31392238363718,16.235236017943127,43.66023293139634,8.734927363265978,3.0556813037573556,36,36
1067,16,300.1,905.1000000000001,573.115,18.265313244287793,8.924910358305056,0.6831089746385979,12.921708557619327,59.20495886514922,21,296
1068,2,106.0,154.25,130.125,11.239193083573488,0.0,88.76080691642652,0.0,0.0,54,89
1069,1,725.6400000000001,725.6400000000001,725.6400000000001,21.159252521911686,0.0,0.0,67.00981202800287,11.83093545008544,36,36
1070,18,6.300000000000002,653.6800000000002,308.19166666666666,21.936745711993797,16.207086138676328,12.0657238911572,18.625674859620187,31.1647693985525,14,214
1071,14,41.6,632.5200000000002,361.9057142857143,43.47718821792573,24.459014581540572,17.250349341185945,9.05425248880924,5.759195370538499,19,290
1072,1,183.59999999999997,183.59999999999997,183.59999999999997,45.09803921568628,0.0,33.33333333333334,21.568627450980397,0.0,196,196
1073,16,140.0,738.58,320.65999999999997,20.804356639431173,39.438579804153946,29.471636624462054,5.888246117382899,4.39718081456995,9,302
1074,11,237.6,1708.68,838.679090909091,8.844427438385251,36.456028798532756,3.4099075711047777,8.76822535870801,42.521410833269194,1,294
1075,4,177.65,375.35,272.3825,36.66718676860665,17.156021403724548,43.804209154406024,1.642910245702275,0.7296724275605078,43,204
1076,1,152.55,152.55,152.55,34.90658800393314,41.69124877089479,0.0,0.0,23.402163225172075,196,196
1077,1,224.67,224.67,224.67,12.106645301998487,12.943428139048383,30.4179463212712,21.92103974718476,22.61094049049718,26,26
1078,1,265.85,265.85,265.85,6.244122625540719,28.24901260109084,0.0,43.878126763212336,21.628738010156102,250,250
1079,2,7.5,217.89999999999998,112.69999999999999,21.029281277728483,30.102040816326543,25.110913930789714,0.0,23.75776397515528,190,194
1080,1,307.91999999999996,307.91999999999996,307.91999999999996,38.54247856586127,0.0,29.8908807482463,9.645362431800471,21.921278254091973,191,191
1081,1,118.66999999999997,118.66999999999997,118.66999999999997,31.347434060840996,19.95449566023427,29.274458582624096,14.409707592483361,5.0139041038173096,59,59
1082,4,56.300000000000004,117.11000000000001,91.675,37.11480774475048,18.10744477774748,15.489500954458684,4.963185164985001,24.32506135805836,8,204
1083,6,111.28999999999999,243.92999999999998,174.89499999999998,10.654011454491744,16.753861840914077,2.9836949788920974,7.995273354488885,61.6131583712132,31,303
1084,1,375.09999999999997,375.09999999999997,375.09999999999997,60.490535857104774,16.31564916022394,19.43481738203146,1.1063716342308718,2.6526259664089573,54,54
1085,2,423.51999999999987,478.1999999999999,450.8599999999999,27.251253160626366,19.950760768309458,19.35079625604401,14.921483387304269,18.525706427715928,232,299
1086,1,182.24999999999997,182.24999999999997,182.24999999999997,33.772290809327856,15.034293552812073,15.665294924554185,15.36351165980796,20.164609053497944,294,294
1087,7,14.4,294.01,76.19857142857143,17.20129736215527,14.12662404619509,13.702919064849361,20.969646975008907,33.99951255179137,56,301
1088,12,147.95,466.49000000000007,267.3491666666667,30.444892602994205,13.554060077489178,19.38694404009738,25.774657984720356,10.839445294698878,71,298
1089,7,33.16,8801.510000000004,3633.0814285714296,27.846530906271205,17.37722051764794,0.40768226263655755,19.197281174540144,35.17128513890412,58,252
1090,1,76.32000000000002,76.32000000000002,76.32000000000002,100.0,0.0,0.0,0.0,0.0,254,254
1091,10,29.700000000000006,360.53999999999996,274.54200000000003,28.705990340275804,26.462253498553963,9.339918846660984,28.5056566936935,6.986180620815757,29,288
1092,6,10.669999999999998,4058.1000000000067,1265.6166666666686,35.95638489800751,18.991795830754405,12.83906396091494,19.368292136902927,12.844463173420051,4,31
1093,8,200.59000000000006,403.81000000000006,288.37125000000003,20.269444336077193,42.53067876912141,13.456611919530815,9.471297849560244,14.271967125710347,50,284
1094,1,191.95000000000002,191.95000000000002,191.95000000000002,11.226882000520968,7.684292784579316,6.798645480593904,49.43995832247981,24.850221411825995,67,67
1095,6,751.6,1224.6,996.1316666666665,33.60131441794007,0.03513591744063285,21.06230936673365,45.301240297885656,0.0,3,256
1096,2,104.95,111.26000000000002,108.10500000000002,73.03084963692706,8.861754775449793,4.972017945515933,9.597150918088895,3.5382267240183154,84,95
1097,1,1266.2300000000002,1266.2300000000002,1266.2300000000002,25.947892562962487,16.44251044439004,16.570449286464537,20.32016300356175,20.71898470262116,169,169
1098,6,257.85,625.1,410.3233333333333,33.18277455989992,7.433162465372837,19.423706507875906,16.308277212279744,23.6520792545716,26,294
1099,1,291.3300000000001,291.3300000000001,291.3300000000001,21.583770981361333,19.997940479868184,15.734733807022957,32.488930079291514,10.194624652455975,31,31
1100,1,80.2,80.2,80.2,68.5785536159601,31.421446384039907,0.0,0.0,0.0,2,2
1101,7,317.4,890.7600000000002,593.1585714285713,11.142286692789932,42.91071286647031,4.993123977929294,36.056366522081554,4.897509940728931,16,196
1102,3,48.3,153.0,98.5,0.0,0.0,30.253807106598984,56.852791878172596,12.893401015228426,25,171
1103,4,115.6,748.3200000000003,462.5050000000001,32.23478665095511,36.89149306493984,14.709030172646779,11.526902411865816,4.637787699592436,60,205
1104,2,408.0,492.88,450.44,1.6650386288961903,19.7140573661309,2.23781191723648,76.38309208773644,0.0,8,284
1105,2,191.39999999999998,195.13000000000002,193.265,75.95270742245104,13.737614156727815,2.1990531136004967,3.8806819651773474,4.229943342043309,203,260
1106,2,308.90000000000003,319.97,314.43500000000006,47.96221794647542,7.680442698808976,9.636331833288276,17.71431297406459,17.00669454736273,22,51
1107,1,90.0,90.0,90.0,100.0,0.0,0.0,0.0,0.0,73,73
1108,1,419.58,419.58,419.58,21.45002145002145,0.0,78.54997854997855,0.0,0.0,14,14
1109,1,1295.4300000000003,1295.4300000000003,1295.4300000000003,43.56082536300687,18.8416201570135,17.515419590406268,10.629675088580623,9.45245980099272,8,8
1110,3,137.60000000000002,314.63,236.57000000000002,15.964267095010639,34.16888588296628,9.265756435727269,11.476518578010737,29.124572008285078,52,240
1111,1,305.53999999999996,305.53999999999996,305.53999999999996,18.02709956143222,43.56221771290176,23.78084702493945,14.629835700726584,0.0,185,185
1112,3,51.55000000000001,358.90000000000003,242.07666666666668,27.608333448081186,31.064538782479385,4.610109744846674,33.990609035704935,2.7264089888878176,25,190
1113,1,480.90999999999997,480.90999999999997,480.90999999999997,31.438314861408585,16.645526189931594,13.437025638892933,20.492399825331148,17.98673348443576,249,249
1114,6,301.06,347.74,316.7,25.144721608251764,17.01926113040733,38.89064309020103,18.94537417113988,0.0,17,113
1115,3,19.92,318.0,201.88,41.6996895845717,13.423816128393106,21.73568456508817,16.56924905884684,6.5715606631001915,59,245
1116,11,25.200000000000006,748.86,319.4836363636364,25.949259031619203,11.626715836918665,27.028841995037446,26.33795442646088,9.057228709963805,5,302
1117,2,204.15000000000003,285.1600000000001,244.65500000000006,27.600089922543987,25.70149802783511,4.639185792238048,42.05922625738284,0.0,3,35
1118,1,311.81000000000006,311.81000000000006,311.81000000000006,40.611269683461074,19.434912286328217,22.988358295115614,11.513421634970014,5.452038100125075,303,303
1119,1,115.8,115.8,115.8,17.098445595854923,0.0,0.0,38.860103626943,44.04145077720207,63,63
1120,3,534.6,1128.6,752.4,0.0,0.0,0.0,0.0,100.0,86,147
1121,3,310.94999999999993,751.1600000000003,574.8033333333334,53.61253994119729,16.59814081337965,16.26295370590521,7.550408545531514,5.975956993986348,11,184
1122,2,182.8,285.6,234.20000000000002,9.991460290350126,17.421007685738683,0.0,0.0,72.58753202391118,8,215
1123,1,157.2,157.2,157.2,81.10687022900764,0.0,0.0,9.446564885496183,9.446564885496183,163,163
1124,1,267.0800000000001,267.0800000000001,267.0800000000001,19.574659278118908,53.24247416504417,7.63816085068144,7.301183166092554,12.2435225400629,150,150
1125,1,306.18,306.18,306.18,31.87667385198249,7.6425631981187525,16.715657456398198,10.451368476059834,33.31373701744072,289,289
1126,2,306.7800000000001,314.51,310.64500000000004,31.302612306652282,21.712887701395488,39.33106922693106,7.6534307650211675,0.0,5,164
1127,2,419.74,925.8799999999998,672.81,52.6404185431251,13.280123660468782,5.83225576314264,15.271770633611274,12.975431399652207,169,169
1128,1,118.75,118.75,118.75,0.0,24.842105263157897,0.0,0.0,75.1578947368421,196,196
1129,42,34.68,14225.919999999998,2414.573095238095,32.82815349297179,24.91292210088997,8.212582585090713,20.507647659691795,13.538694161355744,0,301
1130,1,269.1800000000001,269.1800000000001,269.1800000000001,33.10052752804813,38.42038784456497,16.256779849914547,12.22230477747232,0.0,215,215
1131,8,189.91999999999993,572.3900000000004,389.25374999999997,33.744697385702764,20.65330134905573,27.736084751913115,10.139594030886023,7.7263224824423675,11,292
1132,3,263.04,551.4300000000001,365.8733333333334,29.623184708733437,26.861755434485524,4.389497275924272,8.841857837867385,30.28370474298937,145,299
1133,2,111.68,177.68,144.68,26.02294719380702,7.568426873099253,17.49723527785457,33.981891069947466,14.929499585291678,103,222
1134,4,337.92,909.5999999999998,611.4775,38.66536381142397,2.6738514499715857,1.3479645612471431,5.522280051187493,51.790540126169816,17,169
1135,2,358.0,1273.7700000000002,815.8850000000001,51.97117240787609,44.27829902498513,3.7505285671387507,0.0,0.0,0,10
1136,1,120.44,120.44,120.44,25.697442710063108,26.69378943872468,10.785453337761542,0.0,36.82331451345069,205,205
1137,3,110.65,148.35000000000002,129.95000000000002,7.643965627805565,3.796331922534308,2.411183788636655,81.86481980248813,4.283698858535334,95,261
1138,1,363.79,363.79,363.79,22.567965034772804,21.317243464636196,10.228428488963411,33.15924022100663,12.727122790620962,28,28
1139,1,114.04,114.04,114.04,21.702911259207294,33.62855138547879,4.419501929147667,26.30655910206945,13.942476324096805,149,149
1140,2,282.88000000000005,883.4100000000001,583.1450000000001,41.61657906695589,18.37107408963465,8.853715628188528,14.010237590993665,17.14839362422725,101,259
1141,4,66.00000000000001,230.15,144.22500000000002,12.194487779511178,63.338533541341654,0.0,11.778471138845552,12.688507540301607,227,297
1142,4,7.5,250.0,137.365,11.853456120554725,10.483019692061296,7.0123393877625295,37.66425217486259,32.98693262475885,16,109
1143,3,99.45000000000002,197.36999999999995,159.09666666666666,20.205744934945212,19.489199438496517,20.235077206729667,17.735548618240486,22.33442980158814,28,112
1144,22,97.5,372.1499999999999,188.97818181818184,38.35267178510266,5.136475591217842,0.0,16.574784967961666,39.936067655717835,21,302
1145,1,197.65,197.65,197.65,83.48090058183658,0.0,0.0,6.450796863141918,10.068302555021502,261,261
1146,5,293.1,398.0,343.592,22.934177745698385,62.67899136184777,5.387785513050362,5.16892127872593,3.8301241006775477,1,240
1147,11,51.36000000000001,429.42999999999995,296.18363636363637,31.266229182141302,13.057010085880385,21.64382047992339,15.549321366965213,18.48361888508972,26,298
1148,8,150.32000000000002,417.94,313.67375000000004,9.145648942571698,38.670752653035194,18.72327537768143,15.356321655860583,18.104001370851083,10,150
1149,1,422.54000000000013,422.54000000000013,422.54000000000013,49.486439153689574,22.22274814218772,7.298717281204143,10.649879301367914,10.342216121550619,199,199
1150,14,81.84,863.1999999999999,493.7400000000001,29.60797759375957,23.497329421500034,8.981881730696895,24.788494812191487,13.124316441851983,5,238
1151,2,183.6,828.3999999999999,505.99999999999994,67.96442687747036,9.960474308300396,0.0,0.0,22.07509881422925,131,182
1152,1,335.52,335.52,335.52,14.127324749642348,72.96137339055794,0.0,7.844539818788747,5.066762041010969,36,36
1153,3,171.85000000000005,183.3,176.26666666666668,12.29198184568835,16.2821482602118,13.615733736762477,26.891074130105896,30.919062027231465,16,169
1154,1,185.39999999999998,185.39999999999998,185.39999999999998,94.49838187702267,0.0,5.501618122977347,0.0,0.0,148,148
1155,6,46.84,158.28000000000003,99.57333333333334,49.203267273701115,9.179164434922335,13.54780396357793,19.88484199250134,8.184922335297268,10,289
1156,1,175.50000000000003,175.50000000000003,175.50000000000003,17.09401709401709,0.0,15.042735042735039,22.564102564102562,45.299145299145295,194,194
1157,1,328.1599999999999,328.1599999999999,328.1599999999999,72.09897610921503,0.0,27.90102389078499,0.0,0.0,169,169
1158,1,151.73999999999998,151.73999999999998,151.73999999999998,44.11493343877686,0.0,22.538552787663114,0.0,33.34651377356004,24,24
1159,5,314.6000000000001,438.49999999999994,375.2660000000001,14.920083354207412,36.51809649688487,6.261158751392346,9.742422708159012,32.55823868935635,51,262
1160,6,304.95000000000005,363.65999999999997,317.64000000000004,23.309931578726438,32.38257146455108,1.662259161314696,32.946102505981614,9.699135289426183,35,301
1161,7,138.79000000000002,319.90000000000003,191.29857142857145,14.084191503184998,37.68529374425916,16.190099246503223,15.779372558976618,16.261042947076,10,225
1162,1,1070.48,1070.48,1070.48,27.090650922950456,0.0,50.71369852776324,0.0,22.1956505492863,19,19
